,xcoord_x,ycoord_x,xcoord_y,ycoord_y
75,1024530.253,250593.753,1026452.6170000001,254265.4787
76,1031135.253,192362.217,1026452.6170000001,254265.4787
77,1009963.3809999999,267014.1903,1026452.6170000001,254265.4787
78,1049933.636,191188.3373,1026452.6170000001,254265.4787
79,1033089.224,239282.7963,1026452.6170000001,254265.4787
80,1020315.9029999999,240931.2162,1026452.6170000001,254265.4787
81,1023060.2059999999,237109.8891,1026452.6170000001,254265.4787
82,1008953.1290000001,260773.7151,1026452.6170000001,254265.4787
83,1005124.9820000001,208048.8271,1026452.6170000001,254265.4787
84,988955.8875,199673.277,1026452.6170000001,254265.4787
85,1007494.9920000001,249885.0216,1026452.6170000001,254265.4787
86,1016879.8690000001,265226.4386,1026452.6170000001,254265.4787
87,1025564.828,247818.5882,1026452.6170000001,254265.4787
88,1000464.311,245939.8807,1026452.6170000001,254265.4787
89,1005169.123,241308.7571,1026452.6170000001,254265.4787
90,1019590.3759999999,243211.9788,1026452.6170000001,254265.4787
91,1026135.801,242470.4351,1026452.6170000001,254265.4787
92,1035297.1579999999,226490.6268,1026452.6170000001,254265.4787
93,1023253.9609999999,260702.7142,1026452.6170000001,254265.4787
94,1025106.2309999999,266453.4146,1026452.6170000001,254265.4787
95,1010211.9770000001,210434.8919,1026452.6170000001,254265.4787
96,1026452.6170000001,254265.4787,975952.0351,166921.5504
97,1006496.679,216719.2182,975952.0351,166921.5504
98,1043002.677,212969.849,975952.0351,166921.5504
99,1042223.605,186706.4965,975952.0351,166921.5504
100,982170.7832,159429.3169,975952.0351,166921.5504
101,975952.0351,166921.5504,975952.0351,166921.5504
102,1043521.3829999999,224738.613,975952.0351,166921.5504
103,1047016.7840000001,217243.7605,975952.0351,166921.5504
104,998142.2061,191215.0684,975952.0351,166921.5504
105,988821.3916,158393.6578,975952.0351,166921.5504
106,985566.4177,162323.8287,975952.0351,166921.5504
107,988101.2213,189071.5791,975952.0351,166921.5504
108,987397.4627,169148.4075,975952.0351,166921.5504
109,995023.095,150924.2769,975952.0351,166921.5504
110,985567.1394,192774.4924,975952.0351,166921.5504
111,1009147.2309999999,181203.3211,975952.0351,166921.5504
112,1005813.838,192491.0725,975952.0351,166921.5504
113,1012077.3879999999,171746.2521,975952.0351,166921.5504
114,985371.6109999999,186726.9442,975952.0351,166921.5504
115,997734.6452,232321.2905,975952.0351,166921.5504
116,1000643.632,237395.8715,975952.0351,166921.5504
117,1011831.01,246329.0443,975952.0351,166921.5504
118,994687.7989,189923.6799,975952.0351,166921.5504
119,985158.5343,189441.9872,975952.0351,166921.5504
120,983523.5040000001,191841.9283,975952.0351,166921.5504
121,987599.1763,149479.2353,975952.0351,166921.5504
122,1023365.173,209422.5949,975952.0351,166921.5504
123,1024817.454,213218.6349,975952.0351,166921.5504
124,1001091.0140000001,185009.7477,975952.0351,166921.5504
125,998457.1475,182119.2886,975952.0351,166921.5504
126,1018038.5079999999,188441.2319,975952.0351,166921.5504
127,988108.3766,192606.9483,975952.0351,166921.5504
128,988214.546,195128.6635,975952.0351,166921.5504
129,980418.2779,165020.5854,975952.0351,166921.5504
130,1020706.745,217413.8706,975952.0351,166921.5504
131,1001465.156,174013.8443,975952.0351,166921.5504
132,1005823.704,176959.9149,975952.0351,166921.5504
133,1001595.167,231171.004,975952.0351,166921.5504
134,999272.1114,227103.7596,975952.0351,166921.5504
135,1018425.396,180096.5543,975952.0351,166921.5504
136,1013278.1290000001,182139.0473,975952.0351,166921.5504
137,1001771.8840000001,199911.2863,975952.0351,166921.5504
138,1018302.5340000001,208718.5893,975952.0351,166921.5504
139,1014131.048,208286.3127,975952.0351,166921.5504
140,997674.7813,174677.6236,975952.0351,166921.5504
141,982171.7279,196785.9408,975952.0351,166921.5504
142,995082.8902,171682.8284,975952.0351,166921.5504
143,985089.2187,209708.7418,975952.0351,166921.5504
144,1003654.1440000001,167452.0658,975952.0351,166921.5504
145,1026474.8420000001,202150.2216,975952.0351,166921.5504
146,991215.6982,190949.6181,975952.0351,166921.5504
147,1018703.896,195621.7218,975952.0351,166921.5504
148,986844.2854,184655.3745,975952.0351,166921.5504
149,988669.5907,207721.84600000002,975952.0351,166921.5504
150,989407.3275,153648.2667,975952.0351,166921.5504
151,1042676.052,155778.3377,975952.0351,166921.5504
152,994154.4642,157857.7876,975952.0351,166921.5504
153,1027282.38,179134.0254,975952.0351,166921.5504
154,1005874.084,251273.5487,975952.0351,166921.5504
155,1016021.9709999999,215206.6015,975952.0351,166921.5504
156,990855.5090000001,172661.4637,975952.0351,166921.5504
157,1031739.002,197284.9793,975952.0351,166921.5504
158,1033808.066,204694.6146,975952.0351,166921.5504
159,990763.6157,209039.3539,975952.0351,166921.5504
160,996787.6631,218166.4344,975952.0351,166921.5504
161,998411.7431,210842.5649,975952.0351,166921.5504
162,999908.7087,150763.56699999998,975952.0351,166921.5504
163,997042.6288,237290.9068,975952.0351,166921.5504
164,1007772.074,163199.9468,975952.0351,166921.5504
165,937813.2234,169286.1507,975952.0351,166921.5504
166,1011322.057,203062.4827,975952.0351,166921.5504
167,996235.9681,165498.6289,975952.0351,166921.5504
168,994834.7873,234186.3269,975952.0351,166921.5504
169,1011274.103,240777.4505,975952.0351,166921.5504
170,1007161.162,233489.9803,975952.0351,166921.5504
171,990209.6001,211701.31600000002,975952.0351,166921.5504
172,1008206.4859999999,185807.8688,975952.0351,166921.5504
173,992488.3342,164182.1642,975952.0351,166921.5504
174,1004100.553,220388.74300000002,975952.0351,166921.5504
175,989405.7463,183512.2661,975952.0351,166921.5504
176,1030844.6059999999,248698.6851,975952.0351,166921.5504
177,998832.3809,179279.2194,975952.0351,166921.5504
178,993240.615,186158.9038,975952.0351,166921.5504
179,992874.569,180324.5505,975952.0351,166921.5504
180,981704.0644,185397.13100000002,975952.0351,166921.5504
181,1022128.7690000001,203864.0367,975952.0351,166921.5504
182,1031135.253,192362.217,975952.0351,166921.5504
183,1011501.4870000001,196698.544,975952.0351,166921.5504
184,1027736.521,149890.0852,975952.0351,166921.5504
185,1056534.443,179057.247,975952.0351,166921.5504
186,1000772.9140000001,154972.1879,975952.0351,166921.5504
187,1042216.2459999999,192344.2808,975952.0351,166921.5504
188,1047209.161,184218.4312,975952.0351,166921.5504
189,1016882.843,175210.0649,975952.0351,166921.5504
190,1010448.2490000001,222528.47600000002,975952.0351,166921.5504
191,1003139.566,190001.9667,975952.0351,166921.5504
192,1005124.9820000001,208048.8271,975952.0351,166921.5504
193,982958.7985,173132.83399999997,975952.0351,166921.5504
194,981122.0046,176946.7914,975952.0351,166921.5504
195,982065.7014,200780.5404,975952.0351,166921.5504
196,1007494.9920000001,249885.0216,975952.0351,166921.5504
197,1013115.882,258631.9922,975952.0351,166921.5504
198,1025564.828,247818.5882,975952.0351,166921.5504
199,1000464.311,245939.8807,975952.0351,166921.5504
200,1005169.123,241308.7571,975952.0351,166921.5504
201,996053.8033,201159.0334,975952.0351,166921.5504
202,995365.8781,198271.7997,975952.0351,166921.5504
203,990359.3816,177405.4967,975952.0351,166921.5504
204,1025106.2309999999,266453.4146,975952.0351,166921.5504
205,1010211.9770000001,210434.8919,975952.0351,166921.5504
206,1026452.6170000001,254265.4787,1014623.327,255416.7422
207,1014623.327,255416.7422,1014623.327,255416.7422
208,1015821.8609999999,251810.3035,1014623.327,255416.7422
209,988821.3916,158393.6578,1014623.327,255416.7422
210,988101.2213,189071.5791,1014623.327,255416.7422
211,995023.095,150924.2769,1014623.327,255416.7422
212,1018696.401,251801.9134,1014623.327,255416.7422
213,1021618.218,254085.6841,1014623.327,255416.7422
214,985567.1394,192774.4924,1014623.327,255416.7422
215,1009147.2309999999,181203.3211,1014623.327,255416.7422
216,1057581.886,192354.3753,1014623.327,255416.7422
217,1012077.3879999999,171746.2521,1014623.327,255416.7422
218,985371.6109999999,186726.9442,1014623.327,255416.7422
219,997734.6452,232321.2905,1014623.327,255416.7422
220,1000643.632,237395.8715,1014623.327,255416.7422
221,1011831.01,246329.0443,1014623.327,255416.7422
222,1031744.9709999999,257736.0318,1014623.327,255416.7422
223,987599.1763,149479.2353,1014623.327,255416.7422
224,1033945.797,245891.9543,1014623.327,255416.7422
225,1015824.072,243143.0578,1014623.327,255416.7422
226,1001091.0140000001,185009.7477,1014623.327,255416.7422
227,998457.1475,182119.2886,1014623.327,255416.7422
228,1018038.5079999999,188441.2319,1014623.327,255416.7422
229,988108.3766,192606.9483,1014623.327,255416.7422
230,1007764.0859999999,242196.0376,1014623.327,255416.7422
231,1005823.704,176959.9149,1014623.327,255416.7422
232,1001595.167,231171.004,1014623.327,255416.7422
233,999272.1114,227103.7596,1014623.327,255416.7422
234,1013278.1290000001,182139.0473,1014623.327,255416.7422
235,1015923.651,247139.9702,1014623.327,255416.7422
236,1029422.42,260268.3765,1014623.327,255416.7422
237,1018302.5340000001,208718.5893,1014623.327,255416.7422
238,985089.2187,209708.7418,1014623.327,255416.7422
239,1012040.665,251942.5717,1014623.327,255416.7422
240,1026474.8420000001,202150.2216,1014623.327,255416.7422
241,998496.7141,240584.4097,1014623.327,255416.7422
242,1042676.052,155778.3377,1014623.327,255416.7422
243,1004682.755,244528.8395,1014623.327,255416.7422
244,1015935.022,235158.3269,1014623.327,255416.7422
245,1005874.084,251273.5487,1014623.327,255416.7422
246,1016021.9709999999,215206.6015,1014623.327,255416.7422
247,1041371.286,195964.2851,1014623.327,255416.7422
248,1010274.32,254530.6508,1014623.327,255416.7422
249,995431.1975,218699.1927,1014623.327,255416.7422
250,987671.7097,221982.0855,1014623.327,255416.7422
251,998411.7431,210842.5649,1014623.327,255416.7422
252,1012217.1120000001,237923.2448,1014623.327,255416.7422
253,997042.6288,237290.9068,1014623.327,255416.7422
254,1009034.686,258429.1415,1014623.327,255416.7422
255,1011322.057,203062.4827,1014623.327,255416.7422
256,1008372.343,237403.2652,1014623.327,255416.7422
257,991908.5896,214959.5816,1014623.327,255416.7422
258,994834.7873,234186.3269,1014623.327,255416.7422
259,1011274.103,240777.4505,1014623.327,255416.7422
260,1007161.162,233489.9803,1014623.327,255416.7422
261,1010498.897,248626.5007,1014623.327,255416.7422
262,1017705.685,258865.7028,1014623.327,255416.7422
263,1008206.4859999999,185807.8688,1014623.327,255416.7422
264,989405.7463,183512.2661,1014623.327,255416.7422
265,1023546.12,244523.6048,1014623.327,255416.7422
266,1030844.6059999999,248698.6851,1014623.327,255416.7422
267,1024530.253,250593.753,1014623.327,255416.7422
268,1022128.7690000001,203864.0367,1014623.327,255416.7422
269,1031135.253,192362.217,1014623.327,255416.7422
270,1009963.3809999999,267014.1903,1014623.327,255416.7422
271,1012130.811,217633.2994,1014623.327,255416.7422
272,1033089.224,239282.7963,1014623.327,255416.7422
273,983234.0457,197610.8236,1014623.327,255416.7422
274,1020315.9029999999,240931.2162,1014623.327,255416.7422
275,1023060.2059999999,237109.8891,1014623.327,255416.7422
276,1034328.3,185669.0323,1014623.327,255416.7422
277,1008953.1290000001,260773.7151,1014623.327,255416.7422
278,1016882.843,175210.0649,1014623.327,255416.7422
279,1010448.2490000001,222528.47600000002,1014623.327,255416.7422
280,1003139.566,190001.9667,1014623.327,255416.7422
281,982958.7985,173132.83399999997,1014623.327,255416.7422
282,993906.1723,214975.3669,1014623.327,255416.7422
283,1007494.9920000001,249885.0216,1014623.327,255416.7422
284,991712.7644,227717.5181,1014623.327,255416.7422
285,1013115.882,258631.9922,1014623.327,255416.7422
286,1025564.828,247818.5882,1014623.327,255416.7422
287,1002830.588,251552.2287,1014623.327,255416.7422
288,1000464.311,245939.8807,1014623.327,255416.7422
289,1005169.123,241308.7571,1014623.327,255416.7422
290,1019590.3759999999,243211.9788,1014623.327,255416.7422
291,1026135.801,242470.4351,1014623.327,255416.7422
292,1023253.9609999999,260702.7142,1014623.327,255416.7422
293,1025106.2309999999,266453.4146,1014623.327,255416.7422
294,1010211.9770000001,210434.8919,1014623.327,255416.7422
295,997817.9197,223005.9884,1014623.327,255416.7422
296,1026452.6170000001,254265.4787,1015821.8609999999,251810.3035
297,1014623.327,255416.7422,1015821.8609999999,251810.3035
298,1015821.8609999999,251810.3035,1015821.8609999999,251810.3035
299,1018696.401,251801.9134,1015821.8609999999,251810.3035
300,1021618.218,254085.6841,1015821.8609999999,251810.3035
301,997734.6452,232321.2905,1015821.8609999999,251810.3035
302,1000643.632,237395.8715,1015821.8609999999,251810.3035
303,993789.0097,224356.2122,1015821.8609999999,251810.3035
304,1011831.01,246329.0443,1015821.8609999999,251810.3035
305,1031744.9709999999,257736.0318,1015821.8609999999,251810.3035
306,987599.1763,149479.2353,1015821.8609999999,251810.3035
307,1015824.072,243143.0578,1015821.8609999999,251810.3035
308,988214.546,195128.6635,1015821.8609999999,251810.3035
309,1007764.0859999999,242196.0376,1015821.8609999999,251810.3035
310,1020706.745,217413.8706,1015821.8609999999,251810.3035
311,1001595.167,231171.004,1015821.8609999999,251810.3035
312,999272.1114,227103.7596,1015821.8609999999,251810.3035
313,1018425.396,180096.5543,1015821.8609999999,251810.3035
314,1015923.651,247139.9702,1015821.8609999999,251810.3035
315,1029422.42,260268.3765,1015821.8609999999,251810.3035
316,1018302.5340000001,208718.5893,1015821.8609999999,251810.3035
317,1012040.665,251942.5717,1015821.8609999999,251810.3035
318,1026474.8420000001,202150.2216,1015821.8609999999,251810.3035
319,998496.7141,240584.4097,1015821.8609999999,251810.3035
320,1004682.755,244528.8395,1015821.8609999999,251810.3035
321,1015935.022,235158.3269,1015821.8609999999,251810.3035
322,1005874.084,251273.5487,1015821.8609999999,251810.3035
323,1016021.9709999999,215206.6015,1015821.8609999999,251810.3035
324,1041371.286,195964.2851,1015821.8609999999,251810.3035
325,1010274.32,254530.6508,1015821.8609999999,251810.3035
326,1002305.9870000001,214074.2967,1015821.8609999999,251810.3035
327,997042.6288,237290.9068,1015821.8609999999,251810.3035
328,1009034.686,258429.1415,1015821.8609999999,251810.3035
329,1008372.343,237403.2652,1015821.8609999999,251810.3035
330,994834.7873,234186.3269,1015821.8609999999,251810.3035
331,1011274.103,240777.4505,1015821.8609999999,251810.3035
332,1007161.162,233489.9803,1015821.8609999999,251810.3035
333,1010498.897,248626.5007,1015821.8609999999,251810.3035
334,1017705.685,258865.7028,1015821.8609999999,251810.3035
335,1023546.12,244523.6048,1015821.8609999999,251810.3035
336,1030844.6059999999,248698.6851,1015821.8609999999,251810.3035
337,1024530.253,250593.753,1015821.8609999999,251810.3035
338,1031135.253,192362.217,1015821.8609999999,251810.3035
339,1009963.3809999999,267014.1903,1015821.8609999999,251810.3035
340,1033089.224,239282.7963,1015821.8609999999,251810.3035
341,1020315.9029999999,240931.2162,1015821.8609999999,251810.3035
342,1023060.2059999999,237109.8891,1015821.8609999999,251810.3035
343,1008953.1290000001,260773.7151,1015821.8609999999,251810.3035
344,1007494.9920000001,249885.0216,1015821.8609999999,251810.3035
345,991712.7644,227717.5181,1015821.8609999999,251810.3035
346,1016879.8690000001,265226.4386,1015821.8609999999,251810.3035
347,1013115.882,258631.9922,1015821.8609999999,251810.3035
348,1025564.828,247818.5882,1015821.8609999999,251810.3035
349,1002830.588,251552.2287,1015821.8609999999,251810.3035
350,1000464.311,245939.8807,1015821.8609999999,251810.3035
351,983137.4661,213727.4001,1015821.8609999999,251810.3035
352,1005169.123,241308.7571,1015821.8609999999,251810.3035
353,1019590.3759999999,243211.9788,1015821.8609999999,251810.3035
354,1026135.801,242470.4351,1015821.8609999999,251810.3035
355,1023253.9609999999,260702.7142,1015821.8609999999,251810.3035
356,1025106.2309999999,266453.4146,1015821.8609999999,251810.3035
357,1010211.9770000001,210434.8919,1015821.8609999999,251810.3035
358,1026452.6170000001,254265.4787,1021618.218,254085.6841
359,1014623.327,255416.7422,1021618.218,254085.6841
360,1015821.8609999999,251810.3035,1021618.218,254085.6841
361,1010116.053,142998.0971,1021618.218,254085.6841
362,1018696.401,251801.9134,1021618.218,254085.6841
363,1021618.218,254085.6841,1021618.218,254085.6841
364,985567.1394,192774.4924,1021618.218,254085.6841
365,997734.6452,232321.2905,1021618.218,254085.6841
366,1000643.632,237395.8715,1021618.218,254085.6841
367,1011831.01,246329.0443,1021618.218,254085.6841
368,1031744.9709999999,257736.0318,1021618.218,254085.6841
369,987599.1763,149479.2353,1021618.218,254085.6841
370,1033945.797,245891.9543,1021618.218,254085.6841
371,1015824.072,243143.0578,1021618.218,254085.6841
372,1007764.0859999999,242196.0376,1021618.218,254085.6841
373,1001595.167,231171.004,1021618.218,254085.6841
374,999272.1114,227103.7596,1021618.218,254085.6841
375,1015923.651,247139.9702,1021618.218,254085.6841
376,1029422.42,260268.3765,1021618.218,254085.6841
377,982171.7279,196785.9408,1021618.218,254085.6841
378,981057.2643,195528.9248,1021618.218,254085.6841
379,995082.8902,171682.8284,1021618.218,254085.6841
380,998235.9756,205059.6913,1021618.218,254085.6841
381,998496.7141,240584.4097,1021618.218,254085.6841
382,1004682.755,244528.8395,1021618.218,254085.6841
383,1015935.022,235158.3269,1021618.218,254085.6841
384,1041371.286,195964.2851,1021618.218,254085.6841
385,1010274.32,254530.6508,1021618.218,254085.6841
386,996787.6631,218166.4344,1021618.218,254085.6841
387,998411.7431,210842.5649,1021618.218,254085.6841
388,1012217.1120000001,237923.2448,1021618.218,254085.6841
389,997042.6288,237290.9068,1021618.218,254085.6841
390,1008372.343,237403.2652,1021618.218,254085.6841
391,994834.7873,234186.3269,1021618.218,254085.6841
392,1011274.103,240777.4505,1021618.218,254085.6841
393,1007161.162,233489.9803,1021618.218,254085.6841
394,1010498.897,248626.5007,1021618.218,254085.6841
395,1022197.087,213491.2335,1021618.218,254085.6841
396,1017705.685,258865.7028,1021618.218,254085.6841
397,1004100.553,220388.74300000002,1021618.218,254085.6841
398,1023546.12,244523.6048,1021618.218,254085.6841
399,1024530.253,250593.753,1021618.218,254085.6841
400,986345.3986,211974.4462,1021618.218,254085.6841
401,998832.3809,179279.2194,1021618.218,254085.6841
402,1056534.443,179057.247,1021618.218,254085.6841
403,1033089.224,239282.7963,1021618.218,254085.6841
404,1020315.9029999999,240931.2162,1021618.218,254085.6841
405,1023060.2059999999,237109.8891,1021618.218,254085.6841
406,1042216.2459999999,192344.2808,1021618.218,254085.6841
407,1047209.161,184218.4312,1021618.218,254085.6841
408,1049585.195,180616.2541,1021618.218,254085.6841
409,1008953.1290000001,260773.7151,1021618.218,254085.6841
410,1010448.2490000001,222528.47600000002,1021618.218,254085.6841
411,1007494.9920000001,249885.0216,1021618.218,254085.6841
412,990167.4983,224895.8722,1021618.218,254085.6841
413,1013115.882,258631.9922,1021618.218,254085.6841
414,1025564.828,247818.5882,1021618.218,254085.6841
415,1002830.588,251552.2287,1021618.218,254085.6841
416,1000464.311,245939.8807,1021618.218,254085.6841
417,1005169.123,241308.7571,1021618.218,254085.6841
418,1026135.801,242470.4351,1021618.218,254085.6841
419,1023253.9609999999,260702.7142,1021618.218,254085.6841
420,1025106.2309999999,266453.4146,1021618.218,254085.6841
421,997817.9197,223005.9884,1021618.218,254085.6841
422,1026452.6170000001,254265.4787,1012077.3879999999,171746.2521
423,1006496.679,216719.2182,1012077.3879999999,171746.2521
424,1042223.605,186706.4965,1012077.3879999999,171746.2521
425,975952.0351,166921.5504,1012077.3879999999,171746.2521
426,998142.2061,191215.0684,1012077.3879999999,171746.2521
427,1014623.327,255416.7422,1012077.3879999999,171746.2521
428,1060002.75,207352.3525,1012077.3879999999,171746.2521
429,988821.3916,158393.6578,1012077.3879999999,171746.2521
430,985566.4177,162323.8287,1012077.3879999999,171746.2521
431,993807.2717,231458.3761,1012077.3879999999,171746.2521
432,988101.2213,189071.5791,1012077.3879999999,171746.2521
433,987397.4627,169148.4075,1012077.3879999999,171746.2521
434,1037276.45,198588.1804,1012077.3879999999,171746.2521
435,995023.095,150924.2769,1012077.3879999999,171746.2521
436,1021618.218,254085.6841,1012077.3879999999,171746.2521
437,985567.1394,192774.4924,1012077.3879999999,171746.2521
438,990073.6855,196469.7717,1012077.3879999999,171746.2521
439,1009147.2309999999,181203.3211,1012077.3879999999,171746.2521
440,1007067.378,194506.2646,1012077.3879999999,171746.2521
441,1005813.838,192491.0725,1012077.3879999999,171746.2521
442,1057581.886,192354.3753,1012077.3879999999,171746.2521
443,1012077.3879999999,171746.2521,1012077.3879999999,171746.2521
444,985371.6109999999,186726.9442,1012077.3879999999,171746.2521
445,997734.6452,232321.2905,1012077.3879999999,171746.2521
446,1000643.632,237395.8715,1012077.3879999999,171746.2521
447,994687.7989,189923.6799,1012077.3879999999,171746.2521
448,985158.5343,189441.9872,1012077.3879999999,171746.2521
449,987599.1763,149479.2353,1012077.3879999999,171746.2521
450,1013307.8670000001,244801.2399,1012077.3879999999,171746.2521
451,1001091.0140000001,185009.7477,1012077.3879999999,171746.2521
452,998457.1475,182119.2886,1012077.3879999999,171746.2521
453,1018038.5079999999,188441.2319,1012077.3879999999,171746.2521
454,988108.3766,192606.9483,1012077.3879999999,171746.2521
455,988214.546,195128.6635,1012077.3879999999,171746.2521
456,980418.2779,165020.5854,1012077.3879999999,171746.2521
457,1007764.0859999999,242196.0376,1012077.3879999999,171746.2521
458,1020706.745,217413.8706,1012077.3879999999,171746.2521
459,1001465.156,174013.8443,1012077.3879999999,171746.2521
460,1005823.704,176959.9149,1012077.3879999999,171746.2521
461,1001595.167,231171.004,1012077.3879999999,171746.2521
462,999272.1114,227103.7596,1012077.3879999999,171746.2521
463,1018425.396,180096.5543,1012077.3879999999,171746.2521
464,1013278.1290000001,182139.0473,1012077.3879999999,171746.2521
465,1015923.651,247139.9702,1012077.3879999999,171746.2521
466,1001771.8840000001,199911.2863,1012077.3879999999,171746.2521
467,1029422.42,260268.3765,1012077.3879999999,171746.2521
468,1018302.5340000001,208718.5893,1012077.3879999999,171746.2521
469,1014131.048,208286.3127,1012077.3879999999,171746.2521
470,997674.7813,174677.6236,1012077.3879999999,171746.2521
471,1052215.571,158853.815,1012077.3879999999,171746.2521
472,982171.7279,196785.9408,1012077.3879999999,171746.2521
473,995082.8902,171682.8284,1012077.3879999999,171746.2521
474,985089.2187,209708.7418,1012077.3879999999,171746.2521
475,1003654.1440000001,167452.0658,1012077.3879999999,171746.2521
476,1031660.7209999999,216612.81600000002,1012077.3879999999,171746.2521
477,1026474.8420000001,202150.2216,1012077.3879999999,171746.2521
478,991215.6982,190949.6181,1012077.3879999999,171746.2521
479,1064321.6840000001,211194.1274,1012077.3879999999,171746.2521
480,986844.2854,184655.3745,1012077.3879999999,171746.2521
481,989407.3275,153648.2667,1012077.3879999999,171746.2521
482,998496.7141,240584.4097,1012077.3879999999,171746.2521
483,1042676.052,155778.3377,1012077.3879999999,171746.2521
484,1039005.197,204689.6275,1012077.3879999999,171746.2521
485,1050471.507,198271.7856,1012077.3879999999,171746.2521
486,994154.4642,157857.7876,1012077.3879999999,171746.2521
487,982175.1478,203883.8201,1012077.3879999999,171746.2521
488,1015935.022,235158.3269,1012077.3879999999,171746.2521
489,1016021.9709999999,215206.6015,1012077.3879999999,171746.2521
490,1041371.286,195964.2851,1012077.3879999999,171746.2521
491,1031739.002,197284.9793,1012077.3879999999,171746.2521
492,1010274.32,254530.6508,1012077.3879999999,171746.2521
493,990763.6157,209039.3539,1012077.3879999999,171746.2521
494,1055193.049,186064.8699,1012077.3879999999,171746.2521
495,996787.6631,218166.4344,1012077.3879999999,171746.2521
496,998411.7431,210842.5649,1012077.3879999999,171746.2521
497,986773.5461,201205.2649,1012077.3879999999,171746.2521
498,998651.5087,159666.9456,1012077.3879999999,171746.2521
